exp_group,predict_1,predict_2,predict_3
2,123.542,80.7237,79.1456
2,75.7348,78.6178,99.82600000000001
2,676.74,270.95599999999996,202.395
2,67.0109,77.7218,97.8556
2,760.9960000000001,1521.46,2283.21
2,69.9159,83.88799999999999,111.65700000000001
2,201.90599999999998,104.948,85.7874
2,65.7353,77.9049,103.443
2,74.4837,73.2708,86.2771
2,74.7883,70.8599,82.9213
2,75.4378,121.46700000000001,176.31099999999998
2,84.4298,69.009,77.4757
2,110.80799999999999,201.44400000000002,296.079
2,129.08100000000002,82.0059,82.4376
2,62.411,68.79,88.0204
2,107.689,202.493,300.724
2,104.4,196.938,294.137
2,96.9093,71.5946,72.6338
2,79.104,80.148,92.2577
2,85.4818,70.9248,78.2663
2,118.008,211.394,306.41700000000003
2,108.26899999999999,204.62900000000002,299.464
2,18200.3,-22575.9,-2435.18
2,251.114,117.419,92.2252
2,97.3764,82.4815,92.8185
2,263.75,515.795,771.995
2,80.8179,73.15100000000001,80.9438
2,77.7139,117.28299999999999,164.98
2,91.0546,155.548,227.60299999999998
2,113.963,208.30200000000002,307.591
2,511.186,1021.52,1537.38
2,848.689,1697.45,2541.15
2,145.236,278.536,410.722
2,153.77700000000002,298.395,444.904
2,1134.57,734.508,521.3009999999999
2,66.3409,84.0341,116.93
2,205.36900000000003,133.42,113.141
2,273.002,536.619,802.127
2,110.713,199.47099999999998,296.281
2,349.704,137.18,103.807
2,997.052,1001.22,-5604.53
2,75.9838,75.875,88.7047
2,215.821,119.427,89.9439
2,99.0579,82.1504,85.6565
2,8684.88,-3233.04,-11871.1
2,509.092,317.688,235.72099999999998
2,104.175,185.582,271.486
2,180.993,352.782,526.85
2,278.111,136.944,93.6843
2,115.24600000000001,215.393,319.693
2,197.58700000000002,146.467,112.51100000000001
2,460.87800000000004,916.834,1375.32
2,148.632,284.978,422.76199999999994
2,66.7722,77.10600000000001,95.461
2,71.1742,106.779,151.513
2,122.206,80.1955,75.9262
2,579.692,563.124,402.814
2,100.899,178.84799999999998,262.91900000000004
2,616.137,369.496,416.69699999999995
2,70.4974,81.0504,104.456
2,90.8122,162.832,240.014
2,77.9276,83.6319,103.314
2,172.32299999999998,336.88599999999997,500.311
2,323.83,160.06,116.736
2,237.99599999999998,467.728,698.3689999999999
2,589.3530000000001,260.29900000000004,206.919
2,899.7610000000001,455.16,282.203
2,96.6804,166.13400000000001,241.049
2,1461.73,584.0459999999999,639.528
2,65.4347,76.3804,97.6308
2,92.3806,68.7825,71.1078
2,189.718,374.214,559.823
2,89.6616,149.875,218.889
2,68.7113,72.9009,86.4159
2,90.5814,166.238,246.765
2,61.4186,70.5301,90.6661
2,70.7547,92.6909,127.506
2,107.68799999999999,77.3975,75.6182
2,84.7381,86.5516,98.4257
2,342.61699999999996,680.3810000000001,1019.4
2,76.6691,123.316,178.75599999999997
2,387.941,767.3710000000001,1151.4
2,68.6771,73.7733,94.5353
2,124.325,233.96200000000002,346.995
2,215.23,104.87700000000001,79.5729
2,82.744,139.737,202.37599999999998
2,266.77299999999997,113.574,85.1181
2,69.5689,97.0327,130.549
2,204.894,397.231,594.761
2,185.81799999999998,362.036,538.113
2,387.75300000000004,773.5089999999999,1157.57
2,81.2189,83.2596,99.1174
2,266.413,207.53099999999998,142.702
2,420.20599999999996,218.657,215.255
2,85.9647,69.7012,75.8967
2,5212.89,-6094.16,-1254.97
2,73.47,80.1126,98.9937
2,140.579,81.0454,75.0969
2,382.915,226.274,183.112
2,66.54,98.6407,141.618
2,84.1575,139.444,202.6
2,76.7105,136.203,195.50599999999997
2,181.956,116.42299999999999,106.113
2,108.96799999999999,74.5691,70.6015
2,67.7319,93.9929,128.547
2,97.7645,75.0966,77.0101
2,76.5761,71.9517,81.9218
2,129.681,80.2766,70.4076
2,68.7236,87.3727,113.602
2,76.8541,102.272,137.57299999999998
2,301.12,608.599,927.828
2,86.6127,156.243,229.762
2,149.969,92.1619,81.1894
2,333.399,180.516,135.911
2,119.516,220.0,324.383
2,87.7676,156.011,228.907
2,90.9422,73.4875,78.4805
2,71.508,111.48100000000001,156.613
2,201.585,106.59700000000001,83.0905
2,69.5088,72.1041,87.1696
2,119.98,226.032,331.772
2,861.209,718.0060000000001,490.272
2,265.862,528.525,789.488
2,349.666,212.16099999999997,204.53
2,95.7069,167.22400000000002,245.563
2,154.916,301.15,450.63800000000003
2,452.62199999999996,342.42400000000004,235.924
2,66.03699999999999,88.3595,117.51700000000001
2,417.89099999999996,401.115,253.899
2,129.333,79.7579,79.1264
2,203.27700000000002,401.582,599.1619999999999
2,76.111,126.725,184.558
2,77.3978,70.3127,76.8935
2,75.4984,121.656,173.2
2,148.89700000000002,89.3746,79.6804
2,756.9830000000001,603.039,481.68
2,522.904,291.70799999999997,261.28700000000003
2,66.5128,89.163,125.367
2,229.08599999999998,165.692,190.916
2,134.35399999999998,259.589,385.944
2,72.3401,79.7176,99.8665
2,760.0210000000001,1522.81,2285.24
2,371.9,241.207,145.762
2,577.505,468.725,308.07099999999997
2,97.1604,175.361,255.42700000000002
2,1300.32,2593.0,3892.66
2,102.689,188.16299999999998,278.839
2,573.854,439.25699999999995,289.466
2,834.809,481.67400000000004,389.07300000000004
2,133.394,255.85,381.366
2,82.8052,139.216,202.872
2,72.6019,106.93299999999999,146.93
2,856.697,622.418,459.853
2,94.3359,75.8627,83.6541
2,111.691,81.7191,80.9104
2,357.861,713.954,1067.25
2,137.782,258.18,386.38800000000003
2,146.45,280.059,417.86199999999997
2,7172.61,596.351,699.6419999999999
2,75.518,102.03,136.532
2,67.4737,89.43299999999999,122.385
2,121.639,81.7063,90.1377
2,72.247,89.5647,116.925
2,442.19300000000004,378.892,252.808
2,989.5010000000001,325.62,247.761
2,127.846,79.3992,77.4134
2,101.053,180.877,265.03700000000003
2,84.4864,141.099,204.285
2,81.0349,137.87,201.778
2,70.8788,80.2698,98.5064
2,261.07599999999996,514.72,769.942
2,299.469,190.524,146.308
2,84.0087,143.181,208.907
2,541.492,1078.4,1638.23
2,201.398,395.42800000000005,591.533
2,1286.38,481.61699999999996,381.381
2,66.9218,71.1771,85.0563
2,825.682,1650.59,2479.99
2,129.697,244.493,361.199
2,75.1458,88.7784,115.823
2,70.6398,70.2513,83.4061
2,74.7766,108.584,153.064
2,139.283,85.4563,82.0579
2,146.474,280.214,414.444
2,383.56699999999995,357.315,252.94299999999998
2,138.342,87.5525,85.8101
2,74.2178,76.8394,95.6343
2,1055.68,2110.56,3167.27
2,-4358.94,-407.906,-258.308
2,89.0289,75.5309,77.1693
2,100.104,182.94299999999998,268.225
2,1754.79,3515.02,5268.82
2,77.66199999999999,97.3254,129.236
2,174.84400000000002,337.42400000000004,503.18800000000005
2,60.6894,70.579,89.8151
2,71.8163,97.3707,128.94299999999998
2,226.52599999999998,447.875,667.988
2,303.39799999999997,283.223,156.735
2,83.1603,143.684,209.28900000000002
2,850.735,513.873,377.211
2,122.76700000000001,71.0414,66.9516
2,216.388,142.567,126.38
2,272.019,158.149,140.238
2,183.5,100.13799999999999,81.7465
2,116.035,213.389,316.657
2,256.748,508.051,761.185
2,215.9,431.00800000000004,646.605
2,108.764,196.602,288.85200000000003
2,242.393,478.17,709.948
2,64.4008,70.76,85.0245
2,82.7957,74.0043,80.4423
2,130.644,249.97799999999998,372.539
2,73.4857,73.6884,87.4883
2,131.293,249.94,372.88
2,82.9726,69.2632,75.2309
2,136.813,258.541,378.402
2,140.72,91.8203,81.9643
2,516.75,1029.35,1545.41
2,74.4199,71.455,82.0503
2,846.6460000000001,1689.42,2530.2
2,79.2352,74.0622,90.8783
2,70.6088,91.3151,121.059
2,78.9204,101.141,136.871
2,74.1749,109.4,151.16899999999998
2,64.2786,83.3305,113.95700000000001
2,79.1485,69.5863,76.9411
2,65.145,76.6673,101.023
2,1205.65,2406.38,3609.0
2,79.2045,134.10299999999998,194.734
2,76.4186,117.34299999999999,167.283
2,156.48,300.751,449.017
2,72.2394,73.8167,85.7278
2,151.218,288.612,427.27
2,69.3139,100.279,145.76
2,106.53299999999999,78.3088,77.7508
2,75.7387,122.45200000000001,173.25099999999998
2,73.2631,71.4289,80.9679
2,68.5476,92.4505,128.569
2,73.0126,74.5743,85.5547
2,79.967,87.2577,108.667
2,66.1583,89.1317,123.556
2,75.6546,126.351,180.736
2,64.4195,91.1861,125.19
2,149.284,283.79,421.353
2,449.86400000000003,895.315,1338.4
2,230.817,453.836,681.791
2,181.002,356.468,531.132
2,261.18,512.467,767.997
2,218.293,120.26799999999999,94.0451
2,85.8682,143.921,207.87099999999998
2,94.9364,71.7908,68.9939
2,241.92,143.254,106.755
2,167.05,323.072,480.452
2,70.3221,67.8704,81.5093
2,333.124,663.1489999999999,993.6389999999999
2,232.14700000000002,124.904,100.212
2,91.8753,163.129,236.44799999999998
2,290.084,173.903,128.749
2,72.3065,89.1357,117.555
2,397.79699999999997,793.855,1190.74
2,101.38,185.71900000000002,274.801
2,1193.14,2375.97,3565.76
2,192.209,108.353,87.0811
2,118.60600000000001,79.2365,80.7723
2,87.9825,156.74200000000002,228.72
2,414.211,212.356,170.63099999999997
2,252.918,494.88599999999997,737.023
2,221.18099999999998,145.371,125.95100000000001
2,2445.36,1281.75,836.794
2,213.47799999999998,126.235,99.35799999999999
2,146.09799999999998,279.92,415.186
2,177.285,102.4,78.2046
2,5183.7,-513.305,-382.62300000000005
2,2632.08,-2362.98,-662.245
2,66.4699,88.4845,120.26299999999999
2,134.111,255.424,377.57599999999996
2,100.186,178.21,260.423
2,62.8077,72.9031,94.8476
2,66.9012,97.23100000000001,137.249
2,111.43,73.1794,75.1082
2,78.9463,86.2189,117.245
2,108.727,89.7822,102.382
2,85.2688,142.542,206.86900000000003
2,347.945,282.89,216.452
2,170.363,324.158,487.686
2,111.87700000000001,201.09,295.052
2,542.288,425.881,400.2
2,813.336,650.7869999999999,416.973
2,78.8301,77.0179,81.1188
2,65.0899,67.5047,80.9275
2,93.5123,75.2102,82.3263
2,71.7555,100.07799999999999,136.382
2,328.14,190.738,150.016
2,275.699,148.19899999999998,113.0
2,196.641,124.095,96.1007
2,106.163,82.3302,81.472
2,107.34200000000001,83.0551,86.8288
2,69.6136,108.915,154.714
2,249.459,141.846,95.461
2,63.7251,70.7551,85.7151
2,3505.59,33552.8,-2089.05
2,6036.88,-877.238,-414.77099999999996
2,350.44599999999997,210.56900000000002,168.678
2,109.073,200.054,292.835
2,352.727,227.393,170.317
2,85.8272,148.994,215.65599999999998
2,221.731,132.524,95.00299999999999
2,275.892,143.17,106.994
2,417.439,346.774,252.923
2,251.49599999999998,131.09799999999998,88.904
2,117.35,76.6049,70.3452
2,114.631,77.125,80.7221
2,65.0046,70.5956,85.2724
2,2658.21,826.942,756.5060000000001
2,535.668,310.78,215.497
2,72.0265,93.0578,124.719
2,92.2066,74.0037,75.1965
2,103.51,188.043,278.997
2,258.557,176.71,200.752
2,116.837,149.622,242.37900000000002
2,75.6159,89.1591,112.586
2,124.014,229.484,339.586
2,460.655,922.5089999999999,1384.96
2,60.5119,69.4303,88.1182
2,361.61300000000006,224.36599999999999,170.821
2,575.548,299.455,205.78099999999998
2,720.057,431.19199999999995,349.116
2,157.895,304.913,451.01599999999996
2,247.107,487.654,724.0980000000001
2,77.4611,73.5293,82.9185
2,134.12,252.34400000000002,370.564
2,204.886,399.596,596.148
2,333.332,665.7260000000001,994.825
2,388.645,195.919,145.56799999999998
2,222.12099999999998,122.62,93.5132
2,4287.74,8574.56,12861.1
2,143.565,277.932,411.423
2,112.132,79.7711,79.1498
2,75.5181,115.743,162.815
2,67.5863,72.8277,88.6662
2,86.8559,71.8656,78.9832
2,311.265,624.404,935.3660000000001
2,71.5312,72.6735,83.4428
2,122.26,234.896,346.06699999999995
2,88.4601,73.2563,75.5936
2,68.6306,106.56700000000001,149.002
2,180.362,350.494,525.268
2,461.04699999999997,545.109,372.539
2,-650.092,-205.229,-131.493
2,442.689,290.46299999999997,224.983
2,65.3848,96.7822,132.328
2,103.37899999999999,73.8497,75.0435
2,308.918,611.21,914.466
2,89.9863,77.6687,80.9252
2,66.3282,101.405,141.85399999999998
2,695.955,391.50800000000004,651.575
2,67.5996,79.7693,98.4724
2,82.4494,140.718,203.347
2,68.7441,84.8482,114.042
2,81.7508,103.12200000000001,128.68200000000002
2,294.905,588.9680000000001,879.196
2,79.666,138.119,202.485
2,145.35,273.309,408.31699999999995
2,71.0921,100.339,137.996
2,168.169,91.2316,75.9513
2,97.8912,73.8812,73.0052
2,73.5017,95.8429,135.849
2,268.515,531.538,792.475
2,2270.08,-653.612,-409.277
2,149.016,287.45599999999996,425.17800000000005
2,522.148,292.988,186.57
2,116.785,78.0958,81.5607
2,592.576,1167.51,1756.37
2,155.28799999999998,303.178,449.966
2,1906.88,-2138.06,4298.59
2,167.05900000000003,322.623,481.536
2,65.3858,88.1623,122.09700000000001
2,366.264,728.811,1089.94
2,68.9028,96.8853,137.738
2,266.237,213.855,225.047
2,131.489,247.097,365.045
2,61.868,66.97,82.7178
2,559.681,1107.87,1681.44
2,605.5980000000001,256.23400000000004,170.178
2,248.18400000000003,179.71900000000002,149.30100000000002
2,129.674,241.726,358.884
2,70.7594,93.2527,125.53
2,134.549,257.697,388.50199999999995
2,285.176,570.03,851.855
2,500.163,418.95599999999996,342.108
2,114.009,202.924,301.835
2,86.3402,71.3952,81.0105
2,95.5778,168.547,246.938
2,74.2912,110.413,159.006
2,120.715,223.747,331.356
2,108.19200000000001,204.422,306.12
2,640.879,1278.24,1914.47
2,1425.82,2853.07,4276.08
2,80.8586,69.0269,74.9684
2,69.7808,75.0007,97.9736
2,173.135,93.4479,84.1708
2,76.4141,129.238,185.41400000000002
2,171.582,87.9696,74.2486
2,110.141,187.68599999999998,280.144
2,66.3136,69.4767,86.0815
2,66.712,72.8593,85.3809
2,107.42399999999999,196.294,288.007
2,79.4216,131.726,191.782
2,658.334,1313.71,1958.21
2,142.74,262.556,385.76300000000003
2,60.9543,70.5791,87.6642
2,231.05599999999998,182.989,110.83200000000001
2,76.8995,125.514,179.063
2,75.8707,84.8702,104.25299999999999
2,546.516,256.153,226.877
2,85.5671,70.73899999999999,75.8145
2,1447.62,556.3380000000001,343.37300000000005
2,72.6303,106.584,144.392
2,102.988,73.9988,70.1347
2,1014.64,1251.79,842.113
2,71.5619,88.6268,123.198
2,79.7592,139.04399999999998,200.327
2,125.583,236.125,347.914
2,134.875,257.745,385.394
2,320.257,635.673,951.268
2,103.83,77.8744,82.1212
2,427.59,853.8810000000001,1276.6
2,560.37,301.26099999999997,381.725
2,129.094,244.673,364.02099999999996
2,71.2687,100.448,139.22
2,63.0031,70.308,85.2878
2,66.7666,73.6086,92.2359
2,405.82199999999995,206.576,149.02200000000002
2,842.9860000000001,1685.25,2527.18
2,135.861,255.835,377.994
2,380.89599999999996,385.506,365.509
2,-1342.51,-424.355,-209.40599999999998
2,391.68699999999995,219.10299999999998,142.50799999999998
2,79.2896,85.616,107.12100000000001
2,452.468,900.28,1349.94
2,226.623,103.818,77.2741
2,73.6978,88.134,115.301
2,138.031,260.923,386.269
2,86.5958,153.844,223.578
2,62.7772,68.7132,84.3274
2,90.6555,85.9395,110.244
2,1039.68,2080.56,3120.34
2,80.9641,68.0283,73.2266
2,795.824,347.765,336.79
2,118.96799999999999,214.57,320.029
2,439.6,301.11400000000003,215.264
2,82.7419,135.424,183.11900000000003
2,89.8543,71.4742,75.277
2,68.9171,87.9598,117.491
2,795.957,655.405,346.23699999999997
2,273.83799999999997,537.414,801.221
2,845.9019999999999,1688.75,2535.93
2,218.15599999999998,430.094,635.938
2,1308.1,453.754,485.333
2,197.3,385.79400000000004,577.521
2,140.776,267.365,398.30199999999996
2,222.30200000000002,139.909,110.117
2,92.5039,163.40200000000002,238.185
2,179.908,101.62799999999999,89.7899
2,93.0558,172.33599999999998,258.44
2,79.7161,135.843,195.497
2,244.09,479.673,718.046
2,67.9943,88.3624,121.208
2,113.919,76.6269,81.0722
2,60.3759,70.1054,91.2031
2,133.761,252.497,378.718
2,70.6619,94.8398,131.955
2,89.98299999999999,113.33,136.814
2,172.715,330.61400000000003,483.765
2,74.8887,78.5581,98.2668
2,200.792,394.00800000000004,590.755
2,64.8368,88.8475,122.99
2,1281.43,2562.37,3839.47
2,343.413,203.332,150.149
2,93.2564,103.32700000000001,131.86700000000002
2,90.2101,156.093,226.11700000000002
2,400.99699999999996,310.97700000000003,213.018
2,250.435,117.62899999999999,91.1428
2,67.744,81.5818,112.545
2,244.7,152.145,104.667
2,214.347,419.085,627.15
2,94.9092,72.7582,75.2946
2,234.361,462.25,691.538
2,160.132,312.705,465.555
2,181.308,353.668,528.512
2,802.008,843.045,659.8610000000001
2,98.4221,171.33900000000003,247.18
2,100.21799999999999,179.075,260.356
2,100.279,74.0077,76.192
2,81.5572,76.4735,86.8212
2,70.5565,90.1676,118.936
2,1975.43,486.81699999999995,338.533
2,66.73,87.2721,119.82700000000001
2,1027.19,903.051,599.4259999999999
2,111.291,203.34400000000002,300.616
2,70.3962,107.064,149.899
2,60.8415,81.0314,105.87200000000001
2,78.0973,131.37,189.37400000000002
2,749.373,1485.48,2225.28
2,109.697,70.4593,68.9001
2,85.61,152.839,224.989
2,69.2079,100.751,143.751
2,80.8807,131.641,188.253
2,81.7855,76.2908,85.4639
2,67.7839,100.65700000000001,138.30100000000002
2,491.561,267.723,206.373
2,96.2673,71.283,75.609
2,111.963,205.417,303.04
2,72.6361,84.939,101.432
2,70.8196,100.49600000000001,137.651
2,414.561,213.63099999999997,164.104
2,230.709,454.17199999999997,684.17
2,70.5991,109.788,156.369
2,2741.47,5480.73,8218.21
2,138.243,263.14,391.222
2,75.8996,94.6094,120.522
2,79.0814,117.542,165.218
2,236.21900000000002,467.166,700.669
2,80.6782,70.205,77.5354
2,1511.16,1067.45,558.2869999999999
2,789.69,970.03,610.908
2,98.9223,73.3799,77.9438
2,568.081,1128.65,1698.17
2,81.1073,145.171,217.97799999999998
2,505.995,316.124,226.18200000000002
2,82.385,134.588,193.955
2,110.77600000000001,75.3793,70.2265
2,4366.3,8732.86,13098.5
2,584.144,1167.09,1736.54
2,414.915,258.242,203.27700000000002
2,302.254,598.368,895.882
2,81.9884,143.08700000000002,208.46200000000002
2,186.15,360.29400000000004,538.632
2,297.834,583.944,875.0269999999999
2,89.2845,161.951,237.975
2,66.4897,97.0159,137.127
2,95.7416,76.4245,73.1206
2,75.0943,82.4011,109.24600000000001
2,1070.75,2138.3,3205.28
2,62.4805,71.6756,82.7574
2,79.0497,133.266,190.859
2,140.076,83.3516,72.8446
2,156.572,304.078,452.83
2,72.0001,74.9247,89.7179
2,384.151,761.8430000000001,1142.07
2,80.1775,138.94899999999998,201.16400000000002
2,218.882,126.302,97.1188
2,127.429,234.092,348.329
2,93.3448,71.7775,70.9356
2,417.77099999999996,830.98,1247.3
2,326.656,160.085,120.415
2,129.59799999999998,85.1264,74.0745
2,337.18,669.453,1001.02
2,62.5566,85.0882,121.259
2,68.8825,78.0749,99.5368
2,338.406,168.715,115.03
2,149.158,287.103,424.815
2,469.74,458.639,357.543
2,66.0529,67.1324,80.9481
2,103.925,185.705,268.715
2,158.09799999999998,294.71299999999997,442.711
2,433.659,217.05,197.016
2,289.54400000000004,170.565,129.035
2,231.75,130.644,95.2063
2,71.9537,71.8321,86.5615
2,85.1281,71.3359,75.1471
2,78.7207,137.94799999999998,198.528
2,73.2645,113.83200000000001,163.10299999999998
2,798.592,2053.09,1784.15
2,-1295.78,-365.89099999999996,-196.101
2,191.707,106.068,84.1935
2,564.688,269.482,212.27900000000002
2,74.1782,70.797,80.4338
2,352.494,704.438,1056.96
2,659.309,364.939,389.55
2,77.5768,124.70299999999999,179.63099999999997
2,75.3401,70.9031,77.5462
2,103.72200000000001,186.94299999999998,266.849
2,62.5687,73.138,93.6674
2,122.024,229.33599999999998,337.05400000000003
2,71.1948,95.9857,127.88
2,519.736,227.028,190.762
2,524.707,308.325,264.175
2,217.388,425.48,634.119
2,659.02,417.35900000000004,470.639
2,78.2644,127.51700000000001,184.782
2,168.28900000000002,328.55199999999996,488.25300000000004
2,86.4105,69.4534,74.0769
2,517.481,283.488,227.982
2,90.5798,155.144,224.335
2,112.50200000000001,77.7357,78.4224
2,207.331,120.492,97.7868
2,73.6508,110.05,151.202
2,774.209,673.303,468.52
2,205.25,111.039,92.5671
2,73.6173,118.084,168.75599999999997
2,167.78599999999997,326.555,484.264
2,159.578,308.647,456.56699999999995
2,99.7769,71.2269,75.8422
2,70.1194,86.4082,114.53
2,167.408,82.1911,69.6177
2,64.3862,72.6194,91.1965
2,262.719,516.664,775.289
2,144.704,92.7427,94.1603
2,559.349,484.24300000000005,480.69199999999995
2,74.7445,69.19,79.8321
2,180.12900000000002,351.48,525.495
2,172.396,102.85700000000001,106.209
2,105.072,198.953,293.689
2,315.314,625.365,935.5210000000001
2,99.3575,72.1543,77.0915
2,78.8067,81.76899999999999,100.87799999999999
2,70.1924,79.6416,96.9622
2,66.5294,78.0359,97.2497
2,68.455,98.0069,139.547
2,72.2087,95.5346,134.217
2,392.635,786.934,1175.62
2,95.8132,176.28599999999997,259.312
2,159.64,302.802,450.075
2,74.2724,117.59899999999999,168.236
2,456.899,328.667,199.863
2,90.9962,141.778,209.834
2,83.1023,72.7527,81.4211
2,188.99900000000002,368.52,553.415
2,-9125.48,-530.961,-379.454
2,154.22899999999998,297.325,440.45300000000003
2,73.0576,67.1319,77.7923
2,86.5673,152.197,221.984
2,3547.93,7102.57,10630.9
2,251.916,121.454,91.6652
2,8242.64,-4619.16,-1490.82
2,79.2303,72.6934,80.4211
2,71.8413,98.4679,134.248
2,1202.84,697.946,569.435
2,394.726,785.0060000000001,1183.19
2,114.99799999999999,83.0045,77.0924
2,207.347,408.63300000000004,612.2280000000001
2,2296.6,955.352,1169.43
2,74.5669,73.7102,81.615
2,87.0783,75.8142,85.0388
2,1031.12,2069.22,3100.97
2,69.5065,93.2915,126.414
2,66.0605,76.0996,96.7209
2,667.419,445.227,415.404
2,61.1076,68.8411,85.9752
2,93.3609,168.295,245.655
2,912.7869999999999,726.575,651.5459999999999
2,214.75900000000001,131.139,117.56700000000001
2,65.4412,85.3169,113.934
2,1049.16,2100.21,3147.53
2,73.9519,117.42,179.28099999999998
2,71.2969,107.04,151.825
2,266.421,528.019,792.0260000000001
2,107.22,207.988,309.57099999999997
2,76.8265,125.37200000000001,178.78599999999997
2,65.6469,68.5234,83.2042
2,91.471,155.953,232.80599999999998
2,106.973,190.692,280.58
2,68.4641,94.61399999999999,129.834
2,124.73100000000001,80.2039,76.7658
2,74.1137,119.74,173.28900000000002
2,201.364,392.037,589.317
2,64.2406,75.8782,94.8976
2,87.4675,85.1621,89.6784
2,67.919,74.0703,95.0657
2,157.465,94.4819,83.3016
2,475.147,945.812,1421.43
2,164.021,316.272,474.839
2,8001.46,1217.4,523.687
2,243.84799999999998,479.23400000000004,714.86
2,88.8146,149.361,213.043
2,85.8516,84.5645,119.008
2,73.618,114.46799999999999,159.88
2,274.438,113.59899999999999,90.3376
2,81.8335,141.99200000000002,208.234
2,263.327,135.28799999999998,101.77600000000001
2,832.0189999999999,374.727,289.284
2,62.9346,83.8373,109.978
2,213.885,416.439,621.3969999999999
2,134.799,108.62299999999999,120.101
2,139.075,82.8411,71.5694
2,77.3993,82.4681,107.118
2,118.289,219.922,326.28
2,631.9590000000001,1265.87,1896.93
2,88.4239,72.9622,80.5152
2,233.232,458.56699999999995,689.084
2,794.918,609.446,1058.16
2,124.383,233.107,343.241
2,422.024,297.905,240.231
2,64.7443,74.5742,97.7373
2,727.9069999999999,411.926,523.111
2,763.095,1517.68,2284.42
2,80.4149,142.91899999999998,212.19799999999998
2,82.2214,144.93200000000002,214.584
2,95.76,75.4658,76.2665
2,118.77799999999999,83.4503,81.1323
2,64.8839,71.3849,86.9781
2,84.0209,145.534,213.637
2,120.824,229.773,341.79400000000004
2,120.03,77.5256,77.1062
2,147.13299999999998,93.0321,86.8823
2,265.67900000000003,524.738,782.5039999999999
2,173.609,333.392,496.89
2,66.6507,71.5372,89.1063
2,74.2185,108.04899999999999,153.562
2,62.6807,79.4808,102.186
2,1243.35,589.553,793.154
2,237.86700000000002,467.952,699.31
2,66.4429,69.6296,85.6501
2,415.186,192.544,163.369
2,69.2683,81.7952,108.26
2,78.6734,128.061,182.11900000000003
2,178.548,110.682,89.5415
2,78.2473,88.8561,114.588
2,116.65700000000001,100.495,107.06299999999999
2,77.3871,131.907,190.09599999999998
2,578.139,499.87199999999996,293.714
2,295.507,589.591,885.913
2,116.552,218.166,320.526
2,238.47400000000002,131.458,83.8032
2,193.435,379.418,567.611
2,83.2887,130.851,187.67
2,240.706,128.636,106.62299999999999
2,95.7868,74.8668,69.6964
2,309.002,190.65900000000002,205.7
2,125.43799999999999,233.46200000000002,339.845
2,76.8301,120.087,168.78
2,330.60900000000004,656.695,987.7610000000001
2,754.7289999999999,1504.66,2258.96
2,75.2449,126.18799999999999,182.00599999999997
2,70.14399999999999,107.89299999999999,150.253
2,1376.25,2748.33,4120.94
2,1301.58,2596.03,3894.84
2,271.931,154.134,126.40799999999999
2,71.1863,76.8417,94.9475
2,1299.16,398.37800000000004,306.24
2,394.156,784.9680000000001,1181.66
2,71.6566,110.29799999999999,153.126
2,72.9297,75.3961,89.1854
2,181.65,353.79400000000004,526.095
2,379.673,759.965,1133.62
2,131.128,90.8006,96.2093
2,245.678,482.454,719.23
2,88.2835,159.369,232.424
2,529.257,1059.88,1584.82
2,160.50799999999998,310.73900000000003,464.648
2,501.004,1005.52,1509.57
2,237.65200000000002,163.639,117.016
2,544.752,1184.38,684.1489999999999
2,123.696,228.774,338.95099999999996
2,77.3516,123.676,177.72099999999998
2,153.59799999999998,83.7139,73.4942
2,286.591,186.611,146.472
2,105.705,197.386,288.156
2,126.81200000000001,241.386,356.273
2,138.04,88.624,85.7981
2,2296.56,-1650.71,-597.177
2,89.137,69.6357,75.46600000000001
2,451.55800000000005,896.977,1341.15
2,110.316,75.2095,85.1023
2,73.4514,98.8729,134.618
2,69.4173,100.988,141.149
2,336.73400000000004,670.291,1003.58
2,246.06400000000002,154.47799999999998,101.456
2,86.2301,153.898,226.541
2,69.4667,69.6915,81.1049
2,543.487,464.315,370.287
2,77.7936,129.244,185.56900000000002
2,89.7414,161.054,236.865
2,72.6944,97.0588,130.613
2,133.429,253.449,379.001
2,-2235.34,-388.306,-279.715
2,296.14099999999996,589.434,883.556
2,70.361,110.038,154.376
2,131.289,248.44,370.10900000000004
2,152.14600000000002,291.829,435.8
2,68.861,97.2914,135.279
2,391.57800000000003,775.863,1163.64
2,393.30300000000005,783.887,1166.94
2,115.70100000000001,75.1732,78.5349
2,146.55,281.955,420.135
2,122.20700000000001,76.2537,75.8615
2,253.713,499.994,747.183
2,482.43699999999995,462.474,528.265
2,72.8333,107.03399999999999,150.141
2,79.1394,70.5019,75.8157
2,667.62,486.615,385.17199999999997
2,736.198,351.949,242.295
2,76.6204,87.9132,113.65100000000001
2,263.257,516.126,766.14
2,71.09899999999999,100.17399999999999,138.964
2,62.6091,71.9458,93.7773
2,94.07700000000001,70.7774,72.4796
2,169.863,327.031,487.17400000000004
2,145.96200000000002,280.311,418.851
2,102.36200000000001,180.62599999999998,262.681
2,78.2306,74.2128,85.4696
2,72.7061,66.8753,75.2187
2,611.61,510.375,413.788
2,544.693,462.80400000000003,521.602
2,2072.59,4141.99,6211.64
2,196.015,385.858,576.445
2,76.1129,70.3712,80.5797
2,64.7143,81.1814,105.51
2,101.48700000000001,75.3583,72.456
2,74.3997,117.036,169.34599999999998
2,64.7796,77.0168,98.2482
2,99.0884,71.4008,70.3269
2,77.8508,114.765,155.05100000000002
2,267.36400000000003,526.857,789.12
